pass_end_zone,sum_gpa,n_passes,team_id,pct_gpa,player_id
13,0.004928841379196377,25,399,0.0033870701771445823,84752
14,0.01165327246460852,68,399,0.00800805881025352,84752
15,0.0035984823863666688,85,399,0.002472855471731544,84752
16,0.008915259914815812,62,399,0.006126513039437392,84752
17,-0.01897110661744073,47,399,-0.013036830465386253,84752
18,-0.0675483732942619,69,399,-0.046418836212766754,84752
19,-0.06696247989922333,109,399,-0.04601621379247602,84752
20,0.019340195770388834,36,399,0.013290466313343265,84752
21,-0.10182394065465435,32,399,-0.06997280013238147,84752
22,1.6303001544668527,57,399,1.1203324692687122,84752
23,0.0013245418055091557,39,399,9.102171692432862e-4,84752
24,-0.028167455015359864,43,399,-0.01935650582128133,84752
4,3.1935706965570583e-4,1,399,-5.415125534311928e-4,18770
5,0.0017009651287263382,13,399,-0.0028842134954051115,18770
6,0.03318430839224931,13,399,-0.05626842578029657,18770
7,-0.007271232133601101,17,399,0.01232934496644209,18770
8,-0.00462446292612944,7,399,0.007841394367990615,18770
9,2.64329157325167e-4,12,399,-4.482053805283884e-4,18770
10,0.0071057796454181595,22,399,-0.012048798180851654,18770
11,0.03128509412986855,17,399,-0.053048054407765194,18770
12,0.006953151018808468,29,399,-0.01178999596485182,18770
13,-0.0029422601347841304,23,399,0.004988994920837174,18770
14,-0.02887712957634008,37,399,0.04896502898622445,18770
15,-0.013052374747178961,60,399,0.022132044188987683,18770
16,-0.05665243909462483,59,399,0.09606177494460647,18770
17,-0.022145727461178905,61,399,0.037551037896304845,18770
18,-0.10458444735100403,73,399,0.17733689501625374,18770
19,-0.028305755660061847,46,399,0.04799618821905004,18770
20,-0.06004676442883585,35,399,0.10181730677262077,18770
21,-0.11972361738294038,43,399,0.2030073792477788,18770
22,-0.1630815718178872,49,399,0.27652658031927413,18770
23,-0.06698570290052991,22,399,0.11358320346612412,18770
24,0.007730424861220145,17,399,-0.013107967549365015,18770
0,-0.00163544297998371,2,399,-0.003079200419761189,131415
3,0.0034001226364576563,1,399,0.006401726735544287,131415
5,0.004805222185061108,6,399,0.009047238179733618,131415
6,6.855676372205231e-4,5,399,0.0012907818750887592,131415
7,0.00314509028878328,6,399,0.005921553643835859,131415
8,5.896083565384708e-4,5,399,0.0011101104233949188,131415
9,-0.0017126013764342083,3,399,-0.0032244737002401214,131415
10,-0.007150204679888703,13,399,-0.013462354555406765,131415
11,-0.0018268730727352082,8,399,-0.0034396236379165587,131415
12,0.013551739169558204,10,399,0.025515118197403257,131415
13,0.009949329219524124,8,399,0.018732526345495763,131415
14,-0.006003094098766498,6,399,-0.011302582905685796,131415
15,0.0027757775717733024,26,399,0.005226214284923087,131415
16,-0.002221111518238496,13,399,-0.0041818929812915346,131415
17,-0.022082228417455017,20,399,-0.04157626272789237,131415
18,-0.00924857125371427,21,399,-0.017413144227695364,131415
19,-0.03060785791772567,24,399,-0.057628257360088746,131415
20,-0.02400356796307722,15,399,-0.04519374716959548,131415
21,0.8594585599211728,14,399,1.6181824685217594,131415
22,-0.11952962691477932,23,399,-0.22504953206840195,131415
23,-0.09674088288737695,15,399,-0.18214304677124618,131415
24,-0.044473091007211196,18,399,-0.08373361968195693,131415
0,-0.0015548600779992363,5,399,-3.284411678599839e-4,41703
2,-0.0017252303966833007,2,399,-3.644293749205675e-4,41703
3,-0.001953064778279745,3,399,-4.125560143712912e-4,41703
4,0.008092636252011681,5,399,0.0017094495763869402,41703
5,-0.004916579274135408,60,399,-0.0010385545693289183,41703
6,-0.009047517413067512,61,399,-0.0019111540822407645,41703
7,-0.009518313568128652,51,399,-0.0020106027986752646,41703
8,-1.8219250264355554e-4,62,399,-3.8485468364833775e-5,41703
9,0.021931291949089837,51,399,0.004632660676262386,41703
10,0.010747281384498595,117,399,0.002270204051921331,41703
11,0.028672297273498144,90,399,0.006056598233491328,41703
12,-0.005743521869513222,102,399,-0.0012132339476357739,41703
13,0.03547189030064163,108,399,0.007492911575384659,41703
14,0.03640776422941704,119,399,0.007690601084869165,41703
15,0.004910497001882411,240,399,0.0010372697793788238,41703
16,0.8565088680636269,194,399,0.18092481560864196,41703
17,1.7491910911195103,144,399,0.3694907168218217,41703
18,-0.025132370534626997,204,399,-0.005308841127430884,41703
19,0.0038335360487763885,213,399,8.097777251530177e-4,41703
20,0.003752587772146981,114,399,7.926786003580542e-4,41703
21,0.6368665486653721,107,399,0.13452862799318385,41703
22,0.7160560722904132,239,399,0.15125624225874032,41703
23,0.6935247808876386,112,399,0.14649684058238926,41703
24,-0.01213384941698719,103,399,-0.002563096017154551,41703
1,-0.00414494697570649,4,399,-0.0014785955872845741,170827
2,-0.005357456914713291,5,399,-0.0019111250878696975,170827
3,-0.01407837801042777,14,399,-0.005022073315858194,170827
4,0.015816597740009593,21,399,0.005642135294202948,170827
5,-0.0010401168113816604,2,399,-3.7103300394024797e-4,170827
6,2.047246677935122e-4,15,399,7.302988245252346e-5,170827
7,-0.008828324884124071,24,399,-0.0031492615691556657,170827
8,-0.01767996214677601,71,399,-0.006306839186796979,170827
9,0.11776786837347712,139,399,0.04201044103133645,170827
10,0.00594862020840306,7,399,0.0021220062987844213,170827
11,0.007633121723086479,9,399,0.0027229057845879895,170827
12,-0.008113022798654904,27,399,-0.0028940972658849603,170827
13,-0.011377923394627886,77,399,-0.00405876056373224,170827
14,0.003373859676259778,184,399,0.0012035314465234594,170827
15,0.035858982542326695,2,399,0.012791703648407137,170827
16,-0.006308334586666382,5,399,-0.0022503244884983695,170827
17,0.008842601086252452,18,399,0.0031543542107730195,170827
18,-0.03796067426216529,124,399,-0.013541424240974237,170827
19,-0.08686982944342635,303,399,-0.03098841727916695,170827
20,-0.031132956182627392,6,399,-0.011105824007051554,170827
21,-0.038887043481984775,8,399,-0.013871880926825538,170827
22,2.2522160919118224,58,399,0.803416013432723,170827
23,-0.15929799824331825,43,399,-0.05682517017619745,170827
24,0.7867144771255659,73,399,0.2806387056694457,170827
0,0.00440477986493337,7,399,0.00484531072392647,44209
1,9.142563986638424e-4,16,399,0.0010056930127497572,44209
2,-0.028227983265339228,30,399,-0.031051120424705727,44209
3,-4.023223463766488e-4,5,399,-4.42559410265449e-4,44209
4,0.0026075445500812295,5,399,0.00286833030458736,44209
5,0.09069290928637402,72,399,0.09976328884167877,44209
6,0.040723747833302876,79,399,0.044796611441594615,44209
7,0.03622468205480561,76,399,0.039847585080992794,44209
8,0.03579873637706206,64,399,0.039379039722662566,44209
9,0.06880115209638839,55,399,0.07568209315635561,44209
10,0.1931045349330323,101,399,0.21241730634454953,44209
11,0.07127599185593272,87,399,0.07840444659843873,44209
12,0.0522824968884793,55,399,0.05751137414701042,44209
13,0.07011834038461019,67,399,0.07713101608418688,44209
14,0.08907569849048888,85,399,0.09798433755411642,44209
15,0.0698395520039717,100,399,0.07682434551906563,44209
16,0.05850245779296794,84,399,0.06435340580285982,44209
17,0.02982284448546014,41,399,0.03280548691065569,44209
18,6.953327387903812e-4,59,399,7.648743590524837e-4,44209
19,0.04649333654658326,84,399,0.051143228281100496,44209
20,0.0030877947065102405,10,399,0.003396611241312004,44209
21,-0.010080121817028167,8,399,-0.011088254994843099,44209
22,-0.04565198052652361,11,399,-0.05021772655987049,44209
23,0.002360924557374121,17,399,0.002597045352321875,44209
24,0.026616283112342126,22,399,0.029278230910466878,44209
0,0.010681563957857024,6,399,0.027058874883875875,204401
1,-0.013109198065793762,9,399,-0.03320863421215954,204401
2,-0.0051883116371105546,9,399,-0.013143194760713416,204401
3,9.681067448613131e-4,4,399,0.002452438555514124,204401
4,9.847194759767986e-4,2,399,0.002494522450204727,204401
5,0.10505188154002551,106,399,0.2661207413186327,204401
6,0.04760758943477753,69,399,0.12060104785414039,204401
7,0.023458808018908404,49,399,0.059426592736131156,204401
8,0.016214057320826945,22,399,0.04107396165348323,204401
9,0.007659539087521649,6,399,0.019403386119778106,204401
10,0.14901276234543015,165,399,0.3774838317978544,204401
11,0.084139035216351,88,399,0.213143659088854,204401
12,0.018394057842455406,34,399,0.04659640776664241,204401
13,0.01336637963840122,15,399,0.03386013468747194,204401
14,0.003933237838284136,8,399,0.00996380220860551,204401
15,0.08669703190261865,169,399,0.21962365701426756,204401
16,0.021558148486805727,87,399,0.05461178203248112,204401
17,-0.022424385836794274,19,399,-0.05680616182232819,204401
18,0.003394457894093497,10,399,0.00859894785232256,204401
19,-0.008172449526382514,4,399,-0.02070270702882544,204401
20,0.009053050022884531,38,399,0.02293347199466173,204401
21,-0.04320443310222051,18,399,-0.10944683328716517,204401
22,-0.06818344884136676,22,399,-0.17272446419165,204401
23,-0.007764635764070359,5,399,-0.019669620337226284,204401
24,-0.03937486257207774,6,399,-0.09974564437485343,204401
0,0.003505042826603013,5,399,0.001083682165118505,200785
1,-0.0017443386994693902,5,399,-5.393111673825164e-4,200785
2,-0.0041254252273040925,3,399,-0.0012754907610336463,200785
3,-0.0026450210692472377,2,399,-8.17782349861872e-4,200785
4,0.036974087168934036,11,399,0.011431574682168344,200785
5,0.040711602674692114,87,399,0.012587132287542687,200785
6,0.002058688967010342,68,399,6.365013574563175e-4,200785
7,-0.003038377920716711,43,399,-9.393996383096052e-4,200785
8,-0.007537379897950017,43,399,-0.0023303921153646737,200785
9,0.01046684383644991,43,399,0.003236117945421616,200785
10,0.027419396362989734,161,399,0.008477474395280085,200785
11,0.04058852990817173,85,399,0.01254908089453897,200785
12,0.0228381347752192,47,399,0.007061049055558632,200785
13,0.013023512424785645,51,399,0.004026583651081294,200785
14,0.007971740079775289,72,399,0.0024646867318837747,200785
15,-0.029345625408980634,227,399,-0.009073022057987715,200785
16,-0.01550353307301625,121,399,-0.004793351499169997,200785
17,-0.003931769811631142,61,399,-0.0012156167650440514,200785
18,-0.03783348026211293,61,399,-0.011697280128285985,200785
19,-0.004826645600860294,74,399,-0.0014922926805060724,200785
20,-0.09066969114585773,74,399,-0.028033074650559188,200785
21,-0.10171685635402472,48,399,-0.03144861520268727,200785
22,2.408338775672437,43,399,0.7446053893980437,200785
23,0.8851153701875233,21,399,0.2736582085286803,200785
24,0.03828910061900448,27,399,0.011838147923418413,200785
0,0.014602856238187361,11,399,0.004246699438717694,56812
1,-0.003635050276349342,3,399,-0.0010571196289609931,56812
2,-0.008958882313176798,8,399,-0.002605358833254415,56812
3,0.003554004041249334,8,399,0.0010335503357011351,56812
4,0.004773004008657159,13,399,0.0013880512903739779,56812
5,0.012905424384853457,108,399,0.0037530643045194942,56812
6,0.005530045158088928,79,399,0.001608208646711628,56812
7,0.0386233077014583,55,399,0.011232157357563876,56812
8,0.028838681008614572,74,399,0.008386661380146826,56812
9,0.13386443025653821,111,399,0.038929507458142984,56812
10,0.12278754789837812,155,399,0.03570820682175601,56812
11,0.07254376996795135,114,399,0.021096666445276538,56812
12,0.08714237584326685,85,399,0.02534212982350525,56812
13,0.07286305769598513,84,399,0.021189519445628937,56812
14,0.08358375466522192,155,399,0.024307236764714978,56812
15,0.09218023624078624,181,399,0.02680720477689254,56812
16,0.10154871061732774,172,399,0.02953167827903245,56812
17,0.8771088532617041,97,399,0.25507459733118326,56812
18,0.06632367439833146,159,399,0.019287782215135406,56812
19,0.07475765234137259,164,399,0.021740492069472504,56812
20,0.04106689433142976,70,399,0.011942783950108211,56812
21,1.83065970210279,53,399,0.5323795155274383,56812
22,-0.24753276932934815,64,399,-0.07198573042349304,56812
23,-0.10724497010807066,59,399,-0.03118822420316948,56812
24,0.040750317889633014,66,399,0.011850719426855987,56812
0,0.027525421151832805,57,399,0.02003031234013628,41210
1,0.005947950003298193,11,399,0.004328336910537858,41210
2,0.004944376172893639,6,399,0.00359803392376406,41210
3,0.025037617293363134,16,399,0.0182199317450032,41210
4,0.0365060086631198,51,399,0.026565506546856996,41210
5,0.16615464396903834,91,399,0.12091111693098916,41210
6,0.05626524649772088,69,399,0.0409443494080404,41210
7,0.057361295210669155,52,399,0.04174194657973331,41210
8,0.0988323429601364,88,399,0.07192052350004406,41210
9,0.1272785629663742,85,399,0.09262090328635793,41210
10,0.09860595958488172,54,399,0.07175578379670028,41210
11,0.08169406971596013,35,399,0.05944896260519492,41210
12,0.05606893453034975,29,399,0.04080149273744269,41210
13,0.060141310708105335,28,399,0.043764970257260526,41210
14,0.10788813182380717,40,399,0.07851044190402007,41210
15,0.07527591992861801,53,399,0.05477846022933275,41210
16,0.1339657965985997,70,399,0.09748721859561604,41210
17,0.04590028273487001,26,399,0.03340174141599981,41210
18,0.0465227723874263,28,399,0.033854728569236346,41210
19,0.0558981706619554,21,399,0.04067722747728623,41210
20,0.009447300716926779,3,399,0.006874822480913668,41210
21,-0.0016704374736124902,2,399,-0.0012155811951635991,41210
22,-7.501978455526784e-4,1,399,-5.459206992848099e-4,41210
23,-0.0069241046277164165,3,399,-0.00503868687799198,41210
24,0.0062709400786874585,2,399,0.00456337753197374,41210
0,0.0047306929830230405,5,399,0.0017801326766103294,131372
1,-0.004000089145840805,4,399,-0.0015052106368811965,131372
3,-0.0022712074456595725,2,399,-8.546423544898206e-4,131372
4,0.0019647634633272655,3,399,7.393292389572751e-4,131372
5,0.04527714847950471,46,399,0.01703753166847849,131372
6,0.07161193342158159,43,399,0.026947160421629895,131372
7,1.2777209748173531e-5,18,399,4.807990852556445e-6,131372
8,0.004150050888919616,39,399,0.0015616403819637965,131372
9,0.03809987789640981,28,399,0.01433676585262612,131372
10,0.01645168178070962,88,399,0.006190673634525602,131372
11,0.0320042203519844,59,399,0.012043004828776328,131372
12,0.047867441458781676,48,399,0.018012244081850676,131372
13,8.56935946142699e-4,62,399,3.224600888210247e-4,131372
14,0.002840283497583675,52,399,0.0010687824137035422,131372
15,-0.017285661078789583,144,399,-0.006504495268154422,131372
16,-0.009608311851068857,88,399,-0.003615552722303275,131372
17,0.8666730973502437,47,399,0.32612412305530075,131372
18,-0.039290558079396444,85,399,-0.014784811986402574,131372
19,0.06639624827393274,102,399,0.024984527971043818,131372
20,0.01212875802763222,31,399,0.004563982183830256,131372
21,0.8661123611418036,28,399,0.3259131212314274,131372
22,0.8317805584661603,37,399,0.3129942605044317,131372
23,-0.12193436092648038,31,399,-0.045883201692813874,131372
24,-0.05707403781420035,41,399,-0.021476633563784327,131372
0,-6.28653051839987e-4,1,399,-3.765811544178782e-4,220752
5,-0.0019178414613145972,9,399,-0.001148841876100764,220752
6,-4.2817216884185813e-4,4,399,-2.564873727410376e-4,220752
7,-0.0034673447981777004,4,399,-0.002077038683007836,220752
8,-0.007907318374976534,7,399,-0.004736709816778714,220752
9,-0.004712222276716514,6,399,-0.002822755889986874,220752
10,-0.004196306358423988,11,399,-0.002513707502287945,220752
11,-0.0025094960959421656,9,399,-0.0015032599206367971,220752
12,-0.001651308467398604,7,399,-9.891809912206794e-4,220752
13,-0.0042809257031035785,5,399,-0.002564396909445449,220752
14,0.022670041066407562,9,399,0.013580002849745877,220752
15,0.01857847391768981,22,399,0.011129037129094953,220752
16,0.012965316541251638,9,399,0.007766595352090185,220752
17,-0.020796220452975456,10,399,-0.012457530720305091,220752
18,0.012102738540221706,12,399,0.0072498864640118095,220752
19,-0.013543122184129265,17,399,-0.008112717454555387,220752
20,-0.020498795896547635,14,399,-0.012279364906134634,220752
21,1.8249208363110012,16,399,1.0931797646536512,220752
22,-0.0885946236800337,17,399,-0.05307071295207293,220752
23,-0.030915411299501653,11,399,-0.01851921539614694,220752
24,-0.015820254627338937,5,399,-0.00947678490275505,220752
0,-0.0021716492465607027,5,1581,-4.6775457350058157e-4,55817
4,-0.0010711794774143674,4,1581,-2.3072284826569382e-4,55817
5,1.1124855039142297e-5,38,1581,2.396198111795005e-6,55817
6,0.056956899442255966,64,1581,0.012268026362324092,55817
7,-5.456613994047994e-4,59,1581,-1.1753077323999063e-4,55817
8,0.08007287340532854,48,1581,0.017247008377615815,55817
9,-0.00737774131849633,36,1581,-0.0015891020381381864,55817
10,0.043790650591364694,95,1581,0.009432129577608668,55817
11,0.01624671397781561,70,1581,0.00349940248385625,55817
12,0.028963618489886805,68,1581,0.0062385143619425034,55817
13,-0.0018126266386131419,47,1581,-3.904241910166054e-4,55817
14,0.024032106295801253,73,1581,0.005176309041856562,55817
15,0.03135242845359828,134,1581,0.0067530434865326824,55817
16,0.0073353452261798605,96,1581,0.0015799702844210572,55817
17,-0.019880568971471543,97,1581,-0.004282103601641469,55817
18,-0.07673489712428501,90,1581,-0.016528036990239456,55817
19,0.02434557139665796,100,1581,0.005243826729066299,55817
20,0.02199291438824675,84,1581,0.004737084640165259,55817
21,1.6851115092932325,94,1581,0.36295852867524514,55817
22,2.9785313222158756,157,1581,0.6415500341446445,55817
23,-0.25290637234029867,79,1581,-0.054473857837294616,55817
24,0.006468496346945322,66,1581,0.0013932584899459751,55817
0,-0.00961181033047287,9,1581,-0.002626798694548373,77756
1,-0.009125595424684496,8,1581,-0.0024939216780569306,77756
2,-0.023979399758296962,17,1581,-0.006553297850816952,77756
3,-0.006696199414116472,5,1581,-0.0018299953156245207,77756
4,1.1313714629055489e-4,14,1581,3.0919098272129265e-5,77756
5,-0.009180565601411693,76,1581,-0.0025089444035895298,77756
6,0.0013999402459288117,87,1581,3.825877835721522e-4,77756
7,-0.012789836386855104,64,1581,-0.0034953171535195534,77756
8,0.019150904799966208,104,1581,0.0052337249694248324,77756
9,0.03252092526094188,62,1581,0.008887599846838078,77756
10,0.026870520262350546,82,1581,0.007343408277960219,77756
11,0.05267819034140745,89,1581,0.014396351661380756,77756
12,0.0793505766587562,89,1581,0.0216856121804712,77756
13,0.0869450194435373,80,1581,0.023761087216598333,77756
14,0.09688886916695917,100,1581,0.026478628509465762,77756
15,0.13931773693193006,98,1581,0.03807395661356371,77756
16,-0.002138504778217731,76,1581,-5.844290894815686e-4,77756
17,0.02135097185840319,82,1581,0.005834978331520339,77756
18,0.030669746901852184,83,1581,0.008381693807304963,77756
19,0.12437802584097048,85,1581,0.0339911030988365,77756
20,0.02810500723758766,27,1581,0.007680779560111839,77756
21,-0.009397664083937031,30,1581,-0.002568274955366859,77756
22,3.0719105162431557,105,1581,0.8395182859834852,77756
23,-0.0688712293858404,31,1581,-0.018821725483816,77756
24,-7.245537349622249e-4,30,1581,-1.980123139857345e-4,77756
0,0.006898061488839055,4,1581,0.00747379918283193,106519
1,-0.010955202247709621,16,1581,-0.011869563896924699,106519
2,-0.004135569442272204,39,1581,-0.004480739345134569,106519
3,6.926348655844506e-4,7,1581,7.504447301291302e-4,106519
4,0.010310663414571146,6,1581,0.011171229471781077,106519
5,0.03701850006551073,84,1581,0.04010820083104844,106519
6,0.059948308039013104,93,1581,0.06495181528304098,106519
7,0.08179114906525783,96,1581,0.08861774051099229,106519
8,0.12739647487865408,118,1581,0.1380294552874445,106519
9,0.08016219452654784,61,1581,0.08685282740895932,106519
10,0.14438129039036193,87,1581,0.15643188624537985,106519
11,0.08565689047131478,96,1581,0.09280613097523711,106519
12,0.08972420200232517,82,1581,0.09721291535168436,106519
13,0.089935237093200393,67,1581,0.09744156421082893,106519
14,0.050411053473627815,50,1581,0.054618546220049045,106519
15,0.014899745618704607,47,1581,0.016143333429203693,106519
16,0.05780192016938241,47,1581,0.06262628195283779,106519
17,0.01646604406901366,23,1581,0.017840360934239876,106519
18,0.028241442170187852,24,1581,0.030598577260445448,106519
19,0.005808421223417197,16,1581,0.006293213515617003,106519
20,-1.8859803279275668e-4,8,1581,-2.043391213097813e-4,106519
21,-0.02867698518413709,9,1581,-0.031070472303278678,106519
22,-0.010291139381276043,9,1581,-0.011150075890543419,106519
23,-0.003058472274388381,4,1581,-0.003313743668713668,106519
24,-0.007272406651692587,3,1581,-0.007879388575845978,106519
1,-0.0018035800528573972,2,1581,-0.015495326853054428,82460
2,-0.00473526149808483,5,1581,-0.04068265477391042,82460
4,-5.993159081086417e-4,3,1581,-0.005148979037368403,82460
5,0.008987235921502051,8,1581,0.07721318379439679,82460
6,0.0028061084188374906,11,1581,0.024108476397322744,82460
7,0.009120093891079806,10,1581,0.07835462337750758,82460
8,0.003972566708252856,15,1581,0.03413001795646248,82460
9,-0.0017871108853337054,9,1581,-0.015353833198046982,82460
10,0.014819100757256393,17,1581,0.12731722638994497,82460
11,0.004436767279123711,19,1581,0.03811816340064314,82460
12,0.003944318694110404,13,1581,0.03388732719738387,82460
13,0.007596558341817733,11,1581,0.06526527850996916,82460
14,0.005905219621789369,13,1581,0.05073426490480906,82460
15,0.03598059729182448,21,1581,0.30912468482984895,82460
16,0.011479264559200252,10,1581,0.09862326659450785,82460
17,0.003979619055229769,8,1581,0.03419060768261036,82460
18,0.008614651040584589,13,1581,0.07401214788740956,82460
19,0.014623500802675635,9,1581,0.1256367436057904,82460
20,0.0056956666854566015,2,1581,0.048933906092706876,82460
21,-0.004022194833868114,2,1581,-0.0345563943883234,82460
22,-0.013817894999606744,3,1581,-0.1187154399389568,82460
23,-0.004859480101572997,1,1581,-0.04174986987158776,82460
24,0.006058664968343988,5,1581,0.0520525794399344,82460
5,-0.0012539284973930162,4,1581,-0.002304596176941928,110608
6,-0.0027164686549204947,4,1581,-0.0049925998890112,110608
7,-0.0023025456392690496,2,1581,-0.004231850451222797,110608
8,-0.003174505752959249,5,1581,-0.0058344266337038335,110608
9,-0.004305039633254153,4,1581,-0.007912235746302976,110608
10,-0.010468065731616953,12,1581,-0.01923926628609023,110608
11,-0.001794930939322462,8,1581,-0.003298904992778712,110608
12,-0.0029039184245444353,11,1581,-0.005337113968834828,110608
13,-0.0011712028605325472,16,1581,-0.002152554663538179,110608
14,-3.4732488049693967e-4,9,1581,-6.383486725233726e-4,110608
15,-0.029815273563974704,17,1581,-0.054797514860592186,110608
16,-0.04137269637615156,24,1581,-0.07603891138648676,110608
17,-0.04006380897476041,21,1581,-0.07363330619642618,110608
18,-0.05290938967206145,33,1581,-0.09724220911804174,110608
19,-0.003229514646836148,30,1581,-0.005935527523260195,110608
20,-0.001699145843075461,11,1581,-0.0031228614886412787,110608
21,-0.033882835521957214,16,1581,-0.062273290199720485,110608
22,0.8369053730867011,18,1581,1.538149047005231,110608
23,-0.07001468872222306,17,1581,-0.12868005176888572,110608
24,0.010618920844728588,12,1581,0.019516523017771518,110608
0,0.012978128985031187,7,1581,0.0058630727516482,149675
1,-8.323717550918607e-5,2,1581,-3.760369589599167e-5,149675
5,-0.001596240353355116,39,1581,-7.211265454082082e-4,149675
6,0.001071526691327808,24,1581,4.840789418747425e-4,149675
7,-0.003558948545631548,7,1581,-0.0016078106687394875,149675
8,5.495927635647442e-5,2,1581,2.482871267712046e-5,149675
9,0.002358326308264389,1,1581,0.0010654107948401474,149675
10,-0.015074434164919858,67,1581,-0.006810111403638813,149675
11,-0.009536422254631298,30,1581,-0.004308227906644271,149675
12,0.009454365008836573,15,1581,0.004271157262451318,149675
13,-5.64916808682427e-4,1,1581,-2.552100038267602e-4,149675
14,0.024930609978577767,2,1581,0.011262792981635385,149675
15,-0.06734289349646594,98,1581,-0.030423205404390377,149675
16,-0.04595959891208823,74,1581,-0.02076296763338858,149675
17,-0.027730009862627136,29,1581,-0.012527465662887639,149675
18,-0.0028096898576599966,9,1581,-0.001269321337769787,149675
19,-0.004323413985586672,8,1581,-0.001953169887756902,149675
20,-0.04533296314164519,45,1581,-0.020479875123279444,149675
21,-0.15221995704789745,39,1581,-0.0687677463719122,149675
22,2.616570046181343,35,1581,1.182076442470173,149675
23,-0.04389536707015107,12,1581,-0.019830418613456243,149675
24,-0.03385278181843466,9,1581,-0.015293523656305291,149675
1,-4.7438493942051144e-4,1,1581,-9.804952049704123e-5,54862
2,-0.02598886481298424,14,1581,-0.00537157806124347,54862
3,-0.011593895639673227,16,1581,-0.0023963153416112545,54862
4,0.03200204341241116,15,1581,0.006614427969288816,54862
5,-0.0017331477667790348,2,1581,-3.5822028349126505e-4,54862
6,-0.002924283896767832,7,1581,-6.044134415935629e-4,54862
7,-0.003276382076655749,15,1581,-6.771877959987915e-4,54862
8,-0.012211800547309373,93,1581,-0.002524028670749614,54862
9,0.09934127450297117,117,1581,0.020532617124143292,54862
10,0.0020311197273117903,3,1581,4.198074154257e-4,54862
11,0.0034350779204259654,2,1581,7.099882710845955e-4,54862
12,0.00283180690065087,16,1581,5.852995862141085e-4,54862
13,0.06370915750429992,79,1581,0.013167897682834807,54862
14,0.05767073368997996,178,1581,0.011919829900001675,54862
15,-0.001967657729793942,1,1581,-4.066906026659811e-4,54862
16,0.003387032682010432,6,1581,7.000579124299476e-4,54862
17,0.002542684382236776,7,1581,5.255415249020693e-4,54862
18,-0.04949252004224335,93,1581,-0.010229493930098282,54862
19,-7.527874230176446e-4,252,1581,-1.5559188272976605e-4,54862
20,-0.04051499975871933,5,1581,-0.008373951129504197,54862
21,-0.04562445670010721,13,1581,-0.009430012908605649,54862
22,4.153048210013145,62,1581,0.8583838814324668,54862
23,0.7600245787966662,61,1581,0.15708771363612298,54862
24,-0.14525069668633103,90,1581,-0.030021528886125824,54862
0,8.243039146558417e-4,2,1581,6.786350108032877e-4,95261
1,-3.781251700828558e-4,3,1581,-3.113038459744688e-4,95261
2,-0.014887748738561435,7,1581,-0.012256823419610423,95261
3,-0.0037981768054558126,4,1581,-0.003126972602671037,95261
4,0.002646988779374145,5,1581,0.0021792196142083717,95261
5,0.010946863488177864,50,1581,0.00901236144761411,95261
6,-0.017453518031733044,35,1581,-0.014369176449884752,95261
7,-0.027687478919489552,45,1581,-0.02279461764231527,95261
8,0.1067169829468727,78,1581,0.08785822751464471,95261
9,-0.0330139670264617,75,1581,-0.027179822237064565,95261
10,-0.008292783684865761,51,1581,-0.006827303917291084,95261
11,-0.008120893742881479,60,1581,-0.0066857899312945685,95261
12,0.031251818663645646,80,1581,0.025729076277989562,95261
13,0.010417597476454672,77,1581,0.00857662598743066,95261
14,0.024917971261900335,126,1581,0.020514530376306645,95261
15,0.03253884906020221,70,1581,0.02678866591664364,95261
16,-0.028280857157849847,60,1581,-0.0232831355785284,95261
17,-0.03679920395226842,94,1581,-0.03029614166290443,95261
18,-0.039280550640415815,131,1581,-0.03233899103748331,95261
19,0.14643118120102755,194,1581,0.12055423305588357,95261
20,0.05029724732709165,26,1581,0.04140884493730406,95261
21,-0.014690861973628988,17,1581,-0.012094729986021985,95261
22,0.9058415029774319,12,1581,0.7457634826541089,95261
23,-0.04985918975916975,47,1581,-0.04104819979531992,95261
24,0.17436189935903618,96,1581,0.14354910531342666,95261
0,0.02494747548159211,17,1581,0.01535484625440963,153264
1,-0.007682920484870935,18,1581,-0.004728737499595644,153264
2,-0.0083172721440945,8,1581,-0.005119172684341876,153264
3,-0.001339928645417039,3,1581,-8.247086306363599e-4,153264
5,0.042027460769451574,101,1581,0.025867354757170707,153264
6,-0.0271753738447754,107,1581,-0.01672608868181965,153264
7,0.004057389431489966,18,1581,0.002497270353497868,153264
8,-5.368566709937008e-4,6,1581,-3.304282892208848e-4,153264
9,-0.002554356131595006,2,1581,-0.0015721729322307678,153264
10,0.09615045805732225,155,1581,0.059179354714692954,153264
11,0.024626907186808142,69,1581,0.015157540643904949,153264
12,0.0074753971742201955,21,1581,0.0046010096045787955,153264
13,0.0011478124197613357,9,1581,7.064635957791282e-4,153264
14,0.005781502962751503,3,1581,0.0035584397779232797,153264
15,0.026045071139638193,195,1581,0.01603040208735316,153264
16,0.05075348811710293,73,1581,0.03123811094586101,153264
17,-0.012493446655849514,14,1581,-0.007689553707740324,153264
18,0.0018680261054030219,6,1581,0.0011497457395579522,153264
19,0.0022517940586973505,3,1581,0.0013859499167923138,153264
20,-0.08553421638732575,92,1581,-0.05264519622788601,153264
21,-0.08998392024930425,48,1581,-0.05538393100402587,153264
22,1.6397447563182692,46,1581,1.009241542228167,153264
23,-0.02732753882321538,9,1581,-0.016819744244322376,153264
24,-0.03920196143994306,11,1581,-0.02412829671786917,153264
